"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
2255.087380, 84.325, -54.7830
2271.428673, 84.332, -55.0198
2287.888382, 84.354, -55.3490
2304.467364, 84.383, -55.8047
2321.166484, 84.410, -56.3896
2337.986614, 84.428, -57.0761
2354.928628, 84.431, -57.8149
2371.993412, 84.419, -58.5462
2389.181854, 84.393, -59.2123
2406.494851, 84.361, -59.7666
2423.933304, 84.331, -60.1811
2441.498124, 84.313, -60.4517
2459.190226, 84.316, -60.6006
2477.010532, 84.347, -60.6735
2494.959972, 84.410, -60.7328
2513.039480, 84.504, -60.8483
2531.250000, 84.623, -61.0859
2549.592481, 84.762, -61.4979
2568.067879, 84.909, -62.1160
2586.677158, 85.054, -62.9487
2605.421287, 85.187, -63.9834
2624.301243, 85.300, -65.1895
2643.318012, 85.386, -66.5224
2662.472584, 85.442, -67.9279
2681.765958, 85.468, -69.3484
2701.199139, 85.466, -70.7308
2720.773142, 85.443, -72.0342
2740.488985, 85.407, -73.2350
2760.347698, 85.365, -74.3270
2780.350316, 85.326, -75.3195
2800.497880, 85.296, -76.2344
2820.791442, 85.278, -77.1050
2841.232060, 85.274, -77.9727
2861.820799, 85.283, -78.8817
2882.558732, 85.298, -79.8691
2903.446941, 85.312, -80.9558
2924.486514, 85.316, -82.1406
2945.678549, 85.302, -83.4002
2967.024150, 85.264, -84.6937
2988.524430, 85.199, -85.9703
3010.180510, 85.107, -87.1763
3031.993519, 84.989, -88.2603
3053.964594, 84.850, -89.1767
3076.094880, 84.696, -89.8890
3098.385531, 84.536, -90.3730
3120.837710, 84.377, -90.6182
3143.452587, 84.229, -90.6273
3166.231340, 84.100, -90.4192
3189.175158, 84.000, -90.0344
3212.285235, 83.933, -89.5356
3235.562778, 83.904, -88.9996
3259.009000, 83.910, -88.5031
3282.625123, 83.947, -88.1091
3306.412378, 84.009, -87.8590
3330.372005, 84.086, -87.7692
3354.505253, 84.172, -87.8352
3378.813381, 84.263, -88.0402
3403.297655, 84.355, -88.3636
3427.959353, 84.448, -88.7886
3452.799760, 84.540, -89.3050
3477.820170, 84.630, -89.9095
3503.021889, 84.717, -90.6025
3528.406229, 84.798, -91.3810
3553.974515, 84.869, -92.2343
3579.728080, 84.931, -93.1425
3605.668265, 84.981, -94.0801
3631.796424, 85.022, -95.0231
3658.113918, 85.057, -95.9563
3684.622119, 85.091, -96.8793
3711.322410, 85.126, -97.8060
3738.216182, 85.164, -98.7582
3765.304837, 85.203, -99.7596
3792.589788, 85.240, -100.8292
3820.072457, 85.271, -101.9760
3847.754277, 85.290, -103.1957
